"epgid";"channelid";"chunkstorechannelid";"channelname";"isseries";"programname";"epizodename";"startdate";"enddate"
24841378;549;605;"TEST ATV67 UHD DEMO";f;"Infokanál O2TV";"";"2019-09-02 11:00:00+02";"2019-09-02 12:00:00+02"
24841379;549;605;"TEST ATV67 UHD DEMO";f;"Infokanál O2TV";"";"2019-09-02 12:00:00+02";"2019-09-02 13:00:00+02"
24841380;549;605;"TEST ATV67 UHD DEMO";f;"Infokanál O2TV";"";"2019-09-02 13:00:00+02";"2019-09-02 14:00:00+02"
24841381;549;605;"TEST ATV67 UHD DEMO";f;"Infokanál O2TV";"";"2019-09-02 14:00:00+02";"2019-09-02 15:00:00+02"
24841382;549;605;"TEST ATV67 UHD DEMO";f;"Infokanál O2TV";"";"2019-09-02 15:00:00+02";"2019-09-02 16:00:00+02"
24841383;549;605;"TEST ATV67 UHD DEMO";f;"Infokanál O2TV";"";"2019-09-02 16:00:00+02";"2019-09-02 17:00:00+02"
24841384;549;605;"TEST ATV67 UHD DEMO";f;"Infokanál O2TV";"";"2019-09-02 17:00:00+02";"2019-09-02 18:00:00+02"
24841385;549;605;"TEST ATV67 UHD DEMO";f;"Infokanál O2TV";"";"2019-09-02 18:00:00+02";"2019-09-02 19:00:00+02"
24841386;549;605;"TEST ATV67 UHD DEMO";f;"Infokanál O2TV";"";"2019-09-02 19:00:00+02";"2019-09-02 20:00:00+02"
24841441;549;605;"TEST ATV67 UHD DEMO";f;"Infokanál O2TV";"";"2019-09-02 20:00:00+02";"2019-09-02 21:00:00+02"
24841442;549;605;"TEST ATV67 UHD DEMO";f;"Infokanál O2TV";"";"2019-09-02 21:00:00+02";"2019-09-02 22:00:00+02"
24841443;549;605;"TEST ATV67 UHD DEMO";f;"Infokanál O2TV";"";"2019-09-02 22:00:00+02";"2019-09-02 23:00:00+02"
24841444;549;605;"TEST ATV67 UHD DEMO";f;"Infokanál O2TV";"";"2019-09-02 23:00:00+02";"2019-09-03 00:00:00+02"
24849617;549;605;"TEST ATV67 UHD DEMO";f;"Infokanál O2TV";"";"2019-09-03 00:00:00+02";"2019-09-03 01:00:00+02"
24849618;549;605;"TEST ATV67 UHD DEMO";f;"Infokanál O2TV";"";"2019-09-03 01:00:00+02";"2019-09-03 02:00:00+02"
24849619;549;605;"TEST ATV67 UHD DEMO";f;"Infokanál O2TV";"";"2019-09-03 02:00:00+02";"2019-09-03 03:00:00+02"
24849620;549;605;"TEST ATV67 UHD DEMO";f;"Infokanál O2TV";"";"2019-09-03 03:00:00+02";"2019-09-03 04:00:00+02"
24849621;549;605;"TEST ATV67 UHD DEMO";f;"Infokanál O2TV";"";"2019-09-03 04:00:00+02";"2019-09-03 05:00:00+02"
24849622;549;605;"TEST ATV67 UHD DEMO";f;"Infokanál O2TV";"";"2019-09-03 05:00:00+02";"2019-09-03 06:00:00+02"
24849623;549;605;"TEST ATV67 UHD DEMO";f;"Infokanál O2TV";"";"2019-09-03 06:00:00+02";"2019-09-03 07:00:00+02"
24834584;551;606;"TEST ATV68";t;"Případy inspektora Lynleyho VI (1/2)";"Prázdnota";"2019-09-01 18:15:00+02";"2019-09-01 20:15:00+02"
24834585;551;606;"TEST ATV68";f;"Vraždy v Brokenwoodu: Černý vdovec";"";"2019-09-01 20:15:00+02";"2019-09-01 22:10:00+02"
24834586;551;606;"TEST ATV68";t;"Vraždy ve Stratfordu (10)";"Mámení noci svatojánské";"2019-09-01 22:10:00+02";"2019-09-01 23:15:00+02"
24834587;551;606;"TEST ATV68";t;"Castle na zabití VII (10/23)";"Zlý Santa";"2019-09-01 23:15:00+02";"2019-09-02 00:10:00+02"
24834588;551;606;"TEST ATV68";f;"Vraždy podle Agathy Christie: Zlatá brána otevřena";"";"2019-09-02 00:10:00+02";"2019-09-02 02:05:00+02"
24834589;551;606;"TEST ATV68";t;"Vraždy ve Stratfordu (10)";"Mámení noci svatojánské";"2019-09-02 02:05:00+02";"2019-09-02 03:05:00+02"
24834593;551;606;"TEST ATV68";t;"Policie - New York X (1/22)";"Aféra";"2019-09-02 03:05:00+02";"2019-09-02 04:00:00+02"
24834594;551;606;"TEST ATV68";t;"Policie - New York XI (7/22)";"Případ sebeobrany";"2019-09-02 04:00:00+02";"2019-09-02 04:55:00+02"
24834595;551;606;"TEST ATV68";f;"Přestávka ve vysílání, vysílání začíná v 07:10";"";"2019-09-02 04:55:00+02";"2019-09-02 07:10:00+02"
24841929;551;606;"TEST ATV68";t;"Policie - New York XI (8/22)";"A vrahem je...";"2019-09-02 07:10:00+02";"2019-09-02 08:05:00+02"
24841930;551;606;"TEST ATV68";t;"Policie Hamburk VII (5/25)";"Proces";"2019-09-02 08:05:00+02";"2019-09-02 09:05:00+02"
24841931;551;606;"TEST ATV68";t;"Siska I (6/12)";"Déšť ve Wimbledonu";"2019-09-02 09:05:00+02";"2019-09-02 10:25:00+02"
24841932;551;606;"TEST ATV68";t;"Closer V (13/15)";"Takový je život";"2019-09-02 10:25:00+02";"2019-09-02 11:20:00+02"
24841933;551;606;"TEST ATV68";t;"Případy inspektora Lynleyho VI (1/2)";"Prázdnota";"2019-09-02 11:20:00+02";"2019-09-02 13:10:00+02"
24841934;551;606;"TEST ATV68";t;"Policie - New York X (2/22)";"Přišla pošta";"2019-09-02 13:10:00+02";"2019-09-02 14:05:00+02"
24841935;551;606;"TEST ATV68";t;"Siska I (7/12)";"Zatmění";"2019-09-02 14:05:00+02";"2019-09-02 15:25:00+02"
24841936;551;606;"TEST ATV68";t;"Rizzoli & Isles: Vraždy na pitevně IV (9/16)";"Za hříšníky nikdo netruchlí";"2019-09-02 15:25:00+02";"2019-09-02 16:15:00+02"
24841947;551;606;"TEST ATV68";t;"Closer V (14/15)";"Proměna";"2019-09-02 16:15:00+02";"2019-09-02 17:10:00+02"
24841948;551;606;"TEST ATV68";t;"Castle na zabití VII (12/23)";"Případ ztracené kabelky";"2019-09-02 17:10:00+02";"2019-09-02 18:15:00+02"
24841949;551;606;"TEST ATV68";f;"Vraždy v Midsomeru IX";"";"2019-09-02 18:15:00+02";"2019-09-02 20:15:00+02"
24841950;551;606;"TEST ATV68";t;"Rizzoli & Isles: Vraždy na pitevně IV (10/16)";"Rychlé stroje";"2019-09-02 20:15:00+02";"2019-09-02 21:05:00+02"
24841951;551;606;"TEST ATV68";t;"Sběratelé kostí V (9/22)";"Šampion v oleji";"2019-09-02 21:05:00+02";"2019-09-02 22:00:00+02"
24841952;551;606;"TEST ATV68";t;"Sherlock Holmes: Jak prosté V (1/1)";"Šílenství dvou";"2019-09-02 22:00:00+02";"2019-09-02 22:55:00+02"
24841953;551;606;"TEST ATV68";t;"Castle na zabití VII (11/23)";"Castlova detektivní kancelář";"2019-09-02 22:55:00+02";"2019-09-02 23:50:00+02"
24841954;551;606;"TEST ATV68";f;"Vraždy v Brokenwoodu: Černý vdovec";"";"2019-09-02 23:50:00+02";"2019-09-03 01:50:00+02"
24841955;551;606;"TEST ATV68";t;"Policie - New York X (2/22)";"Přišla pošta";"2019-09-03 01:50:00+02";"2019-09-03 02:45:00+02"
24841956;551;606;"TEST ATV68";f;"Policie v akci";"";"2019-09-03 02:45:00+02";"2019-09-03 03:40:00+02"
24841958;551;606;"TEST ATV68";f;"Přestávka ve vysílání, vysílání začíná v 07:05";"";"2019-09-03 03:40:00+02";"2019-09-03 07:05:00+02"
24834608;553;1019;"Prima LOVE HD";t;"Doktor z venkova XIII (12)";"Sladké tajemství";"2019-09-01 18:00:00+02";"2019-09-01 19:00:00+02"
24834609;553;1019;"Prima LOVE HD";t;"Doktor z venkova XIV (1)";"Na nebesích";"2019-09-01 19:00:00+02";"2019-09-01 20:00:00+02"
24834610;553;1019;"Prima LOVE HD";f;"Útěk z dětství";"";"2019-09-01 20:00:00+02";"2019-09-01 21:55:00+02"
24834611;553;1019;"Prima LOVE HD";t;"Ranč Heartland V (15/18)";"Konce a začátky";"2019-09-01 21:55:00+02";"2019-09-01 22:55:00+02"
24834612;553;1019;"Prima LOVE HD";t;"Chirurgové XIII (22)";"Pootevřené dveře";"2019-09-01 22:55:00+02";"2019-09-01 23:50:00+02"
24834613;553;1019;"Prima LOVE HD";t;"Doktor z venkova XIII (12)";"Sladké tajemství";"2019-09-01 23:50:00+02";"2019-09-02 00:45:00+02"
24834614;553;1019;"Prima LOVE HD";t;"Doktor z venkova XIV (1)";"Na nebesích";"2019-09-02 00:45:00+02";"2019-09-02 01:45:00+02"
24834615;553;1019;"Prima LOVE HD";t;"Ranč Heartland V (15/18)";"Konce a začátky";"2019-09-02 01:45:00+02";"2019-09-02 02:45:00+02"
24834616;553;1019;"Prima LOVE HD";f;"Útěk z dětství";"";"2019-09-02 02:45:00+02";"2019-09-02 04:45:00+02"
24834617;553;1019;"Prima LOVE HD";t;"Láska až za hrob (28)";"Pravá tvář";"2019-09-02 04:45:00+02";"2019-09-02 04:46:00+02"
24834618;553;1019;"Prima LOVE HD";f;"Přestávka ve vysílání, vysílání začíná v 06:35";"";"2019-09-02 04:46:00+02";"2019-09-02 06:35:00+02"
24841959;553;1019;"Prima LOVE HD";f;"S Italem v kuchyni";"";"2019-09-02 06:35:00+02";"2019-09-02 07:45:00+02"
24841960;553;1019;"Prima LOVE HD";f;"Jak se staví sen";"";"2019-09-02 07:45:00+02";"2019-09-02 09:10:00+02"
24841961;553;1019;"Prima LOVE HD";t;"Modrý kód (64)";"Na jezeře";"2019-09-02 09:10:00+02";"2019-09-02 10:20:00+02"
24841962;553;1019;"Prima LOVE HD";f;"Prostřeno!";"";"2019-09-02 10:20:00+02";"2019-09-02 11:10:00+02"
24841963;553;1019;"Prima LOVE HD";f;"Nikdo není dokonalý";"";"2019-09-02 11:10:00+02";"2019-09-02 12:25:00+02"
24841964;553;1019;"Prima LOVE HD";f;"Jak se staví sen";"";"2019-09-02 12:25:00+02";"2019-09-02 13:30:00+02"
24841965;553;1019;"Prima LOVE HD";t;"Gilmorova děvčata III (11/22)";"Slavnostně přísahám";"2019-09-02 13:30:00+02";"2019-09-02 14:25:00+02"
24841966;553;1019;"Prima LOVE HD";t;"Gilmorova děvčata III (12/22)";"Milovnice ryb";"2019-09-02 14:25:00+02";"2019-09-02 15:20:00+02"
24841967;553;1019;"Prima LOVE HD";t;"Doktorka z Dixie I (1/22)";"Začátek";"2019-09-02 15:20:00+02";"2019-09-02 16:15:00+02"
24841968;553;1019;"Prima LOVE HD";t;"Gilmorova děvčata III (13/22)";"Milá Emily a Richarde";"2019-09-02 16:15:00+02";"2019-09-02 17:05:00+02"
24841969;553;1019;"Prima LOVE HD";t;"Gilmorova děvčata III (14/22)";"Labutí píseň";"2019-09-02 17:05:00+02";"2019-09-02 18:00:00+02"
24841970;553;1019;"Prima LOVE HD";t;"Doktor z venkova XIV (2)";"Drahá matka";"2019-09-02 18:00:00+02";"2019-09-02 19:00:00+02"
24841971;553;1019;"Prima LOVE HD";t;"Doktor z venkova XIV (3)";"Na jedné lodi";"2019-09-02 19:00:00+02";"2019-09-02 20:00:00+02"
24841972;553;1019;"Prima LOVE HD";f;"Danielle Steelová: Kaleidoskop";"";"2019-09-02 20:00:00+02";"2019-09-02 21:55:00+02"
24841973;553;1019;"Prima LOVE HD";t;"Ranč Heartland V (16/18)";"Divocí koně";"2019-09-02 21:55:00+02";"2019-09-02 22:55:00+02"
24841974;553;1019;"Prima LOVE HD";t;"Temný kraj II (1)";"Spoutaní 1/2";"2019-09-02 22:55:00+02";"2019-09-03 00:10:00+02"
24841975;553;1019;"Prima LOVE HD";t;"Doktor z venkova XIV (2)";"Drahá matka";"2019-09-03 00:10:00+02";"2019-09-03 01:05:00+02"
24841976;553;1019;"Prima LOVE HD";t;"Doktor z venkova XIV (3)";"Na jedné lodi";"2019-09-03 01:05:00+02";"2019-09-03 02:05:00+02"
24841977;553;1019;"Prima LOVE HD";t;"Gordon Ramsay: Famózní kuchyně V (7)";"Americká kuchyně";"2019-09-03 02:05:00+02";"2019-09-03 03:05:00+02"
24841978;553;1019;"Prima LOVE HD";t;"Ranč Heartland V (16/18)";"Divocí koně";"2019-09-03 03:05:00+02";"2019-09-03 04:05:00+02"
24841979;553;1019;"Prima LOVE HD";f;"Přestávka ve vysílání, vysílání začíná v 06:30";"";"2019-09-03 04:05:00+02";"2019-09-03 06:30:00+02"
24833691;556;31;"Nova Cinema HD";f;"Útěk ze Sibiře";"";"2019-09-01 20:00:00+02";"2019-09-01 22:30:00+02"
24833692;556;31;"Nova Cinema HD";f;"Zloděj životů";"";"2019-09-01 22:30:00+02";"2019-09-02 00:20:00+02"
24833693;556;31;"Nova Cinema HD";f;"60 sekund";"";"2019-09-02 00:20:00+02";"2019-09-02 02:25:00+02"
24833694;556;31;"Nova Cinema HD";f;"Nezvratný osud";"";"2019-09-02 02:25:00+02";"2019-09-02 04:10:00+02"
24833705;556;31;"Nova Cinema HD";f;"Přestávka ve vysílání, vysílání začíná v 04:35";"";"2019-09-02 04:10:00+02";"2019-09-02 04:35:00+02"
24841113;556;31;"Nova Cinema HD";f;"O panně Mahuleně";"";"2019-09-02 04:35:00+02";"2019-09-02 05:45:00+02"
24841114;556;31;"Nova Cinema HD";f;"Co je malý, to je hezký";"";"2019-09-02 05:45:00+02";"2019-09-02 07:30:00+02"
24841115;556;31;"Nova Cinema HD";f;"Můj budoucí přítel";"";"2019-09-02 07:30:00+02";"2019-09-02 09:00:00+02"
24841116;556;31;"Nova Cinema HD";f;"Superman se vrací";"";"2019-09-02 09:00:00+02";"2019-09-02 12:00:00+02"
24841121;556;31;"Nova Cinema HD";f;"Teleshopping";"";"2019-09-02 12:00:00+02";"2019-09-02 12:30:00+02"
24841122;556;31;"Nova Cinema HD";f;"Holka na roztrhání";"";"2019-09-02 12:30:00+02";"2019-09-02 14:30:00+02"
24841123;556;31;"Nova Cinema HD";f;"Teleshopping";"";"2019-09-02 14:30:00+02";"2019-09-02 15:05:00+02"
24841124;556;31;"Nova Cinema HD";f;"Útěk ze Sibiře";"";"2019-09-02 15:05:00+02";"2019-09-02 17:35:00+02"
24841125;556;31;"Nova Cinema HD";f;"Osobní strážce";"";"2019-09-02 17:35:00+02";"2019-09-02 20:00:00+02"
24841126;556;31;"Nova Cinema HD";f;"Vše je ztraceno";"";"2019-09-02 20:00:00+02";"2019-09-02 22:00:00+02"
24841127;556;31;"Nova Cinema HD";f;"21 Gramů";"";"2019-09-02 22:00:00+02";"2019-09-03 00:20:00+02"
24841128;556;31;"Nova Cinema HD";f;"Zloděj životů";"";"2019-09-03 00:20:00+02";"2019-09-03 02:10:00+02"
24841129;556;31;"Nova Cinema HD";f;"Přestávka ve vysílání, vysílání začíná v 04:50";"";"2019-09-03 02:10:00+02";"2019-09-03 04:50:00+02"
24849402;556;31;"Nova Cinema HD";f;"Holka na roztrhání";"";"2019-09-03 04:50:00+02";"2019-09-03 06:50:00+02"
24834663;559;54;"Prima ZOOM HD";f;"Aljaška: Země široširá";"";"2019-09-01 18:40:00+02";"2019-09-01 19:30:00+02"
24834664;559;54;"Prima ZOOM HD";f;"Putování za pouštními krokodýly";"";"2019-09-01 19:30:00+02";"2019-09-01 20:00:00+02"
24834665;559;54;"Prima ZOOM HD";t;"Extrémní železnice s Chrisem Tarrantem IV (3)";"Návrat do Jugoslávie";"2019-09-01 20:00:00+02";"2019-09-01 21:05:00+02"
24834666;559;54;"Prima ZOOM HD";t;"Demoliční četa II (7)";"";"2019-09-01 21:05:00+02";"2019-09-01 21:45:00+02"
24834667;559;54;"Prima ZOOM HD";t;"Demoliční četa II (8)";"";"2019-09-01 21:45:00+02";"2019-09-01 22:25:00+02"
24834668;559;54;"Prima ZOOM HD";t;"Stroje na zabíjení (6)";"Totální anihilace";"2019-09-01 22:25:00+02";"2019-09-01 23:30:00+02"
24834669;559;54;"Prima ZOOM HD";t;"Navrženo a vyrobeno (8)";"Revolver, zmrzlina, matrace a zápalky";"2019-09-01 23:30:00+02";"2019-09-02 00:45:00+02"
24834670;559;54;"Prima ZOOM HD";t;"Vesmírné sondy (1)";"Vnitřní planety";"2019-09-02 00:45:00+02";"2019-09-02 01:50:00+02"
24834671;559;54;"Prima ZOOM HD";t;"Vesmírné kolonie (1)";"Nový milník";"2019-09-02 01:50:00+02";"2019-09-02 03:00:00+02"
24834672;559;54;"Prima ZOOM HD";t;"Počátky lidské cesty (8)";"Vývoj komunikace";"2019-09-02 03:00:00+02";"2019-09-02 04:00:00+02"
24834673;559;54;"Prima ZOOM HD";f;"Atomové rekviem";"";"2019-09-02 04:00:00+02";"2019-09-02 04:50:00+02"
24834674;559;54;"Prima ZOOM HD";t;"Psí národ Cesara Millana (2)";"Povinnost volá";"2019-09-02 04:50:00+02";"2019-09-02 05:50:00+02"
24834675;559;54;"Prima ZOOM HD";f;"Přestávka ve vysílání, vysílání začíná v 06:00";"";"2019-09-02 05:50:00+02";"2019-09-02 06:00:00+02"
24842010;559;54;"Prima ZOOM HD";f;"Nejrychlejší motorka na světě";"";"2019-09-02 06:00:00+02";"2019-09-02 07:00:00+02"
24842011;559;54;"Prima ZOOM HD";t;"Průlomové objevy II (5)";"Elektřina na vrcholu světa";"2019-09-02 07:00:00+02";"2019-09-02 08:00:00+02"
24842012;559;54;"Prima ZOOM HD";t;"Plnou parou vpřed (1)";"";"2019-09-02 08:00:00+02";"2019-09-02 09:10:00+02"
24842013;559;54;"Prima ZOOM HD";t;"Historie templářů (2)";"";"2019-09-02 09:10:00+02";"2019-09-02 10:20:00+02"
24842014;559;54;"Prima ZOOM HD";t;"Století ve filmu (6)";"21. století: Divácké záběry";"2019-09-02 10:20:00+02";"2019-09-02 11:25:00+02"
24842015;559;54;"Prima ZOOM HD";t;"Divočina žije (4)";"Období hojnosti";"2019-09-02 11:25:00+02";"2019-09-02 12:30:00+02"
24842016;559;54;"Prima ZOOM HD";t;"Příběhy středomořského lesa (2)";"Skrytí obyvatelé Sierry Moreny";"2019-09-02 12:30:00+02";"2019-09-02 13:40:00+02"
24842017;559;54;"Prima ZOOM HD";t;"Země: Území záhad (67)";"Pátrání po poltergeistovi";"2019-09-02 13:40:00+02";"2019-09-02 14:15:00+02"
24842018;559;54;"Prima ZOOM HD";t;"Země: Území záhad (68)";"Tajemství Údolí sakských králů";"2019-09-02 14:15:00+02";"2019-09-02 14:45:00+02"
24842019;559;54;"Prima ZOOM HD";t;"Bílá místa historie (2)";"";"2019-09-02 14:45:00+02";"2019-09-02 15:50:00+02"
24842020;559;54;"Prima ZOOM HD";f;"Živá fosilie";"";"2019-09-02 15:50:00+02";"2019-09-02 16:55:00+02"
24842021;559;54;"Prima ZOOM HD";f;"Žraločí ninjové";"";"2019-09-02 16:55:00+02";"2019-09-02 17:55:00+02"
24842022;559;54;"Prima ZOOM HD";t;"Nejdivočejší světová města: Manaus (5)";"Invaze lenochodů";"2019-09-02 17:55:00+02";"2019-09-02 19:05:00+02"
24842023;559;54;"Prima ZOOM HD";t;"Doktorka Lisa: Chcete je? II (9)";"Murrayovi";"2019-09-02 19:05:00+02";"2019-09-02 19:35:00+02"
24842024;559;54;"Prima ZOOM HD";t;"Doktorka Lisa: Chcete je? II (10)";"Budgeovi";"2019-09-02 19:35:00+02";"2019-09-02 20:00:00+02"
24842025;559;54;"Prima ZOOM HD";f;"Irsko z výšky";"";"2019-09-02 20:00:00+02";"2019-09-02 21:00:00+02"
24842026;559;54;"Prima ZOOM HD";t;"Lety na kraj světa II (2)";"Pacifik";"2019-09-02 21:00:00+02";"2019-09-02 22:00:00+02"
24842027;559;54;"Prima ZOOM HD";f;"Sluneční Odyssea";"";"2019-09-02 22:00:00+02";"2019-09-02 23:20:00+02"
24842028;559;54;"Prima ZOOM HD";t;"Anatomie hurikánu (2)";"Obnova ekosystémů";"2019-09-02 23:20:00+02";"2019-09-03 00:25:00+02"
24842029;559;54;"Prima ZOOM HD";f;"Řezník z Mauthausenu";"";"2019-09-03 00:25:00+02";"2019-09-03 01:30:00+02"
24842030;559;54;"Prima ZOOM HD";t;"Beznadějný mír (5)";"Jsem v pořádku";"2019-09-03 01:30:00+02";"2019-09-03 02:35:00+02"
24842031;559;54;"Prima ZOOM HD";t;"Nejpodivnější divy světa II (1)";"";"2019-09-03 02:35:00+02";"2019-09-03 03:45:00+02"
24842032;559;54;"Prima ZOOM HD";f;"Přestávka ve vysílání, vysílání začíná v 06:00";"";"2019-09-03 03:45:00+02";"2019-09-03 06:00:00+02"
24850325;559;54;"Prima ZOOM HD";t;"Letem světem XVII (14)";"Rezavý pás - americké znovuzrození";"2019-09-03 06:00:00+02";"2019-09-03 07:00:00+02"
24833662;562;89;"Nova Action HD";t;"Válka skladů VII (11)";"";"2019-09-01 18:40:00+02";"2019-09-01 19:30:00+02"
24833663;562;89;"Nova Action HD";t;"Mistři zastavárny XV (39)";"";"2019-09-01 19:30:00+02";"2019-09-01 19:55:00+02"
24833664;562;89;"Nova Action HD";t;"Mistři zastavárny XV (40)";"";"2019-09-01 19:55:00+02";"2019-09-01 20:20:00+02"
24833665;562;89;"Nova Action HD";t;"Sherlock Holmes: Jak prosté (21/24)";"Příběh o památce";"2019-09-01 20:20:00+02";"2019-09-01 21:05:00+02"
24833666;562;89;"Nova Action HD";t;"Sherlock Holmes: Jak prosté (22/24)";"Dávná vražda";"2019-09-01 21:05:00+02";"2019-09-01 21:55:00+02"
24833667;562;89;"Nova Action HD";t;"Ray Donovan IV (2)";"";"2019-09-01 21:55:00+02";"2019-09-01 22:55:00+02"
24833668;562;89;"Nova Action HD";t;"Sherlock Holmes: Jak prosté (19/24)";"Sněžní andělé";"2019-09-01 22:55:00+02";"2019-09-01 23:45:00+02"
24833669;562;89;"Nova Action HD";t;"Sherlock Holmes: Jak prosté (20/24)";"Záskok za mrtvého";"2019-09-01 23:45:00+02";"2019-09-02 00:35:00+02"
24833670;562;89;"Nova Action HD";t;"Sherlock Holmes: Jak prosté (21/24)";"Příběh o památce";"2019-09-02 00:35:00+02";"2019-09-02 01:15:00+02"
24833671;562;89;"Nova Action HD";t;"Sherlock Holmes: Jak prosté (22/24)";"Dávná vražda";"2019-09-02 01:15:00+02";"2019-09-02 01:55:00+02"
24833672;562;89;"Nova Action HD";t;"Ray Donovan IV (2)";"";"2019-09-02 01:55:00+02";"2019-09-02 02:50:00+02"
24833673;562;89;"Nova Action HD";f;"Ligue 1 - French football lea 19/20";"";"2019-09-02 02:50:00+02";"2019-09-02 04:30:00+02"
24833674;562;89;"Nova Action HD";t;"Noční směna III (11)";"";"2019-09-02 04:30:00+02";"2019-09-02 05:10:00+02"
24833675;562;89;"Nova Action HD";f;"Přestávka ve vysílání";"";"2019-09-02 05:10:00+02";"2019-09-02 05:40:00+02"
24833676;562;89;"Nova Action HD";f;"Přestávka ve vysílání, vysílání začíná v 06:20";"";"2019-09-02 05:40:00+02";"2019-09-02 06:20:00+02"
24841091;562;89;"Nova Action HD";t;"Kobra 11 XXIII - pilot (1)";"";"2019-09-02 06:20:00+02";"2019-09-02 08:05:00+02"
24841092;562;89;"Nova Action HD";t;"Kobra 11 XXIII (3/7)";"";"2019-09-02 08:05:00+02";"2019-09-02 10:00:00+02"
24841093;562;89;"Nova Action HD";f;"Teleshopping";"";"2019-09-02 10:00:00+02";"2019-09-02 10:40:00+02"
24841094;562;89;"Nova Action HD";t;"Noční směna III (11)";"";"2019-09-02 10:40:00+02";"2019-09-02 11:30:00+02"
24841095;562;89;"Nova Action HD";t;"Noční směna III (12)";"";"2019-09-02 11:30:00+02";"2019-09-02 12:25:00+02"
24841096;562;89;"Nova Action HD";f;"Teleshopping";"";"2019-09-02 12:25:00+02";"2019-09-02 13:00:00+02"
24841097;562;89;"Nova Action HD";t;"Válka skladů VII (9)";"";"2019-09-02 13:00:00+02";"2019-09-02 13:55:00+02"
24841098;562;89;"Nova Action HD";t;"Válka skladů VII (11)";"";"2019-09-02 13:55:00+02";"2019-09-02 14:50:00+02"
24841099;562;89;"Nova Action HD";t;"Mistři zastavárny XV (37)";"";"2019-09-02 14:50:00+02";"2019-09-02 15:40:00+02"
24841100;562;89;"Nova Action HD";t;"Mistři zastavárny XV (39)";"";"2019-09-02 15:40:00+02";"2019-09-02 16:30:00+02"
24841101;562;89;"Nova Action HD";t;"Kobra 11 XXIII (5/7)";"";"2019-09-02 16:30:00+02";"2019-09-02 18:30:00+02"
24841102;562;89;"Nova Action HD";t;"Válka skladů VII (13)";"";"2019-09-02 18:30:00+02";"2019-09-02 19:25:00+02"
24841103;562;89;"Nova Action HD";t;"Mistři zastavárny XV (41)";"";"2019-09-02 19:25:00+02";"2019-09-02 20:20:00+02"
24841104;562;89;"Nova Action HD";t;"Sherlock Holmes: Jak prosté (23/24)";"Žena a droga 1/2";"2019-09-02 20:20:00+02";"2019-09-02 21:10:00+02"
24841105;562;89;"Nova Action HD";t;"Sherlock Holmes: Jak prosté (24/24)";"Žena a droga 2/2";"2019-09-02 21:10:00+02";"2019-09-02 22:05:00+02"
24841106;562;89;"Nova Action HD";t;"Ray Donovan IV (3)";"";"2019-09-02 22:05:00+02";"2019-09-02 23:10:00+02"
24841107;562;89;"Nova Action HD";t;"Sherlock Holmes: Jak prosté (21/24)";"Příběh o památce";"2019-09-02 23:10:00+02";"2019-09-03 00:05:00+02"
24841108;562;89;"Nova Action HD";t;"Sherlock Holmes: Jak prosté (22/24)";"Dávná vražda";"2019-09-03 00:05:00+02";"2019-09-03 01:00:00+02"
24841109;562;89;"Nova Action HD";t;"Sherlock Holmes: Jak prosté (23/24)";"Žena a droga 1/2";"2019-09-03 01:00:00+02";"2019-09-03 01:40:00+02"
24841110;562;89;"Nova Action HD";t;"Sherlock Holmes: Jak prosté (24/24)";"Žena a droga 2/2";"2019-09-03 01:40:00+02";"2019-09-03 02:20:00+02"
24841111;562;89;"Nova Action HD";f;"Přestávka ve vysílání";"";"2019-09-03 02:20:00+02";"2019-09-03 04:00:00+02"
24841112;562;89;"Nova Action HD";f;"Přestávka ve vysílání, vysílání začíná v 06:20";"";"2019-09-03 04:00:00+02";"2019-09-03 06:20:00+02"
24833282;565;113;"Mňam TV";f;"Kylie Kwong: Moje Čína";"";"2019-09-01 18:00:00+02";"2019-09-01 18:30:00+02"
24833283;565;113;"Mňam TV";f;"Vlasatí motorkáři: Asijské dobrodružství";"";"2019-09-01 18:30:00+02";"2019-09-01 19:55:00+02"
24833284;565;113;"Mňam TV";f;"Předpověď počasí";"";"2019-09-01 19:55:00+02";"2019-09-01 20:00:00+02"
24833285;565;113;"Mňam TV";f;"Vlasatí motorkáři: Kuřecí hody";"";"2019-09-01 20:00:00+02";"2019-09-01 21:30:00+02"
24833286;565;113;"Mňam TV";f;"Dobrou chuť aneb s kuchaři na cestách";"";"2019-09-01 21:30:00+02";"2019-09-01 21:55:00+02"
24833287;565;113;"Mňam TV";f;"Předpověď počasí";"";"2019-09-01 21:55:00+02";"2019-09-01 22:00:00+02"
24833288;565;113;"Mňam TV";f;"Molekulární kuchyně Hestona Blumenthala 1";"";"2019-09-01 22:00:00+02";"2019-09-01 22:55:00+02"
24833289;565;113;"Mňam TV";f;"Předpověď počasí";"";"2019-09-01 22:55:00+02";"2019-09-01 23:00:00+02"
24833290;565;113;"Mňam TV";f;"V mysli kuchaře 2";"";"2019-09-01 23:00:00+02";"2019-09-01 23:30:00+02"
24833291;565;113;"Mňam TV";f;"V mysli kuchaře 2";"";"2019-09-01 23:30:00+02";"2019-09-01 23:55:00+02"
24833292;565;113;"Mňam TV";f;"Předpověď počasí";"";"2019-09-01 23:55:00+02";"2019-09-02 00:00:00+02"
24833293;565;113;"Mňam TV";f;"Jamieho revoluce ve stravování 2";"";"2019-09-02 00:00:00+02";"2019-09-02 00:55:00+02"
